File name,20200601S181BL.kcd
Result analysis file name,20200601S181BL-1.raf
Subject,20200602BSL1S179S180
Gender,Male
Age
Memo,20200602BSL1S179S180S181
Free comment 1,Recordings,20200601BSL1S179S180S181
Free comment 2,ch1 ,S179
Free comment 3,ch2,S180
Free comment 4,ch3,S181
Free comment 5,ch4 ,
Free comment 6,ch5,
Free comment 7,ch6 ,
Free comment 8,ch7,
Free comment 9,ch8,
Free comment 10,operator,sakthi

Time,Epoch No.,Stage,,
2020/06/01 14:38:14,3279,S,0,
2020/06/01 14:38:18,3280,S,0,
2020/06/01 14:38:22,3281,S,0,
2020/06/01 14:38:26,3282,S,0,
2020/06/01 14:38:30,3283,S,0,
2020/06/01 14:38:34,3284,S,0,
2020/06/01 14:38:38,3285,S,0,
2020/06/01 14:38:42,3286,S,0,
2020/06/01 14:38:46,3287,S,0,
2020/06/01 14:38:50,3288,S,0,
2020/06/01 14:38:54,3289,S,0,
2020/06/01 14:38:58,3290,S,0,
2020/06/01 14:39:02,3291,S,0,
2020/06/01 14:39:06,3292,S,0,
2020/06/01 14:39:10,3293,S,0,
2020/06/01 14:39:14,3294,S,0,
2020/06/01 14:39:18,3295,S,0,
2020/06/01 14:39:22,3296,S,0,
2020/06/01 14:39:26,3297,S,0,
2020/06/01 14:39:30,3298,S,0,
2020/06/01 14:39:34,3299,S,0,
2020/06/01 14:39:38,3300,S,0,
2020/06/01 14:39:42,3301,S,0,
2020/06/01 14:39:46,3302,S,0,
2020/06/01 14:39:50,3303,S,0,
2020/06/01 14:39:54,3304,S,0,
2020/06/01 14:39:58,3305,S,0,
2020/06/01 14:40:02,3306,S,0,
2020/06/01 14:40:06,3307,S,0,
2020/06/01 14:40:10,3308,S,0,
2020/06/01 14:40:14,3309,S,0,
2020/06/01 14:40:18,3310,S,0,
2020/06/01 14:40:22,3311,S,0,
2020/06/01 14:40:26,3312,S,0,
2020/06/01 14:40:30,3313,S,0,
2020/06/01 14:40:34,3314,S,0,
2020/06/01 14:40:38,3315,S,0,
2020/06/01 14:40:42,3316,S,0,
2020/06/01 14:40:46,3317,S,0,
2020/06/01 14:40:50,3318,S,0,
2020/06/01 14:40:54,3319,S,0,
2020/06/01 14:40:58,3320,S,0,
2020/06/01 14:41:02,3321,S,0,
2020/06/01 14:41:06,3322,S,0,
2020/06/01 14:41:10,3323,S,0,
2020/06/01 14:41:14,3324,S,0,
2020/06/01 14:41:18,3325,S,0,
2020/06/01 14:41:22,3326,l,0,
2020/06/01 14:41:26,3327,S,0,
2020/06/01 14:41:30,3328,S,0,
2020/06/01 14:41:34,3329,S,0,
2020/06/01 14:41:38,3330,S,0,
2020/06/01 14:41:42,3331,S,0,
2020/06/01 14:41:46,3332,S,0,
2020/06/01 14:41:50,3333,S,0,
2020/06/01 14:41:54,3334,S,0,
2020/06/01 14:41:58,3335,S,0,
2020/06/01 14:42:02,3336,S,0,
2020/06/01 14:42:06,3337,S,0,
2020/06/01 14:42:10,3338,S,0,
2020/06/01 14:42:14,3339,S,0,
2020/06/01 14:42:18,3340,S,0,
2020/06/01 14:42:22,3341,S,0,
2020/06/01 14:42:26,3342,S,0,
2020/06/01 14:42:30,3343,S,0,
2020/06/01 14:42:34,3344,S,0,
2020/06/01 14:42:38,3345,S,0,
2020/06/01 14:42:42,3346,S,0,
2020/06/01 14:42:46,3347,l,0,
2020/06/01 14:42:50,3348,l,0,
2020/06/01 14:42:54,3349,S,0,
2020/06/01 14:42:58,3350,S,0,
2020/06/01 14:43:02,3351,S,0,
2020/06/01 14:43:06,3352,S,0,
2020/06/01 14:43:10,3353,S,0,
2020/06/01 14:43:14,3354,S,0,
2020/06/01 14:43:18,3355,S,0,
2020/06/01 14:43:22,3356,l,0,
2020/06/01 14:43:26,3357,l,0,
2020/06/01 14:43:30,3358,S,0,
2020/06/01 14:43:34,3359,S,0,
2020/06/01 14:43:38,3360,S,0,
2020/06/01 14:43:42,3361,S,0,
2020/06/01 14:43:46,3362,S,0,
2020/06/01 14:43:50,3363,S,0,
2020/06/01 14:43:54,3364,S,0,
2020/06/01 14:43:58,3365,S,0,
2020/06/01 14:44:02,3366,S,0,
2020/06/01 14:44:06,3367,S,0,
2020/06/01 14:44:10,3368,S,0,
2020/06/01 14:44:14,3369,S,0,
2020/06/01 14:44:18,3370,S,0,
2020/06/01 14:44:22,3371,S,0,
2020/06/01 14:44:26,3372,S,0,
2020/06/01 14:44:30,3373,S,0,
2020/06/01 14:44:34,3374,S,0,
2020/06/01 14:44:38,3375,S,0,
2020/06/01 14:44:42,3376,S,0,
2020/06/01 14:44:46,3377,S,0,
2020/06/01 14:44:50,3378,S,0,
2020/06/01 14:44:54,3379,S,0,
2020/06/01 14:44:58,3380,S,0,
2020/06/01 14:45:02,3381,S,0,
2020/06/01 14:45:06,3382,S,0,
2020/06/01 14:45:10,3383,S,0,
2020/06/01 14:45:14,3384,S,0,
2020/06/01 14:45:18,3385,S,0,
2020/06/01 14:45:22,3386,l,0,
2020/06/01 14:45:26,3387,l,0,
2020/06/01 14:45:30,3388,l,0,
2020/06/01 14:45:34,3389,S,0,
2020/06/01 14:45:38,3390,S,0,
2020/06/01 14:45:42,3391,S,0,
2020/06/01 14:45:46,3392,S,0,
2020/06/01 14:45:50,3393,S,0,
2020/06/01 14:45:54,3394,S,0,
2020/06/01 14:45:58,3395,S,0,
2020/06/01 14:46:02,3396,S,0,
2020/06/01 14:46:06,3397,S,0,
2020/06/01 14:46:10,3398,S,0,
2020/06/01 14:46:14,3399,S,0,
2020/06/01 14:46:18,3400,R,0,
2020/06/01 14:46:22,3401,R,0,
2020/06/01 14:46:26,3402,R,0,
2020/06/01 14:46:30,3403,R,0,
2020/06/01 14:46:34,3404,R,0,
2020/06/01 14:46:38,3405,R,0,
2020/06/01 14:46:42,3406,R,0,
2020/06/01 14:46:46,3407,R,0,
2020/06/01 14:46:50,3408,R,0,
2020/06/01 14:46:54,3409,R,0,
2020/06/01 14:46:58,3410,R,0,
2020/06/01 14:47:02,3411,R,0,
2020/06/01 14:47:06,3412,R,0,
2020/06/01 14:47:10,3413,l,0,
2020/06/01 14:47:14,3414,l,0,
2020/06/01 14:47:18,3415,l,0,
2020/06/01 14:47:22,3416,l,0,
2020/06/01 14:47:26,3417,l,0,
2020/06/01 14:47:30,3418,l,0,
2020/06/01 14:47:34,3419,l,0,
2020/06/01 14:47:38,3420,l,0,
2020/06/01 14:47:42,3421,l,0,
2020/06/01 14:47:46,3422,l,0,
2020/06/01 14:47:50,3423,l,0,
2020/06/01 14:47:54,3424,l,0,
2020/06/01 14:47:58,3425,l,0,
2020/06/01 14:48:02,3426,l,0,
2020/06/01 14:48:06,3427,l,0,
2020/06/01 14:48:10,3428,l,0,
2020/06/01 14:48:14,3429,l,0,
2020/06/01 14:48:18,3430,l,0,
2020/06/01 14:48:22,3431,l,0,
2020/06/01 14:48:26,3432,l,0,
2020/06/01 14:48:30,3433,l,0,
2020/06/01 14:48:34,3434,l,0,
2020/06/01 14:48:38,3435,l,0,
2020/06/01 14:48:42,3436,l,0,
2020/06/01 14:48:46,3437,l,0,
2020/06/01 14:48:50,3438,l,0,
2020/06/01 14:48:54,3439,l,0,
2020/06/01 14:48:58,3440,l,0,
2020/06/01 14:49:02,3441,l,0,
2020/06/01 14:49:06,3442,l,0,
2020/06/01 14:49:10,3443,l,0,
2020/06/01 14:49:14,3444,l,0,
2020/06/01 14:49:18,3445,l,0,
2020/06/01 14:49:22,3446,l,0,
2020/06/01 14:49:26,3447,l,0,
2020/06/01 14:49:30,3448,l,0,
2020/06/01 14:49:34,3449,l,0,
2020/06/01 14:49:38,3450,l,0,
2020/06/01 14:49:42,3451,l,0,
2020/06/01 14:49:46,3452,l,0,
2020/06/01 14:49:50,3453,l,0,
2020/06/01 14:49:54,3454,l,0,
2020/06/01 14:49:58,3455,h,0,
2020/06/01 14:50:02,3456,h,0,
2020/06/01 14:50:06,3457,l,0,
2020/06/01 14:50:10,3458,l,0,
2020/06/01 14:50:14,3459,l,0,
2020/06/01 14:50:18,3460,l,0,
2020/06/01 14:50:22,3461,l,0,
2020/06/01 14:50:26,3462,l,0,
2020/06/01 14:50:30,3463,l,0,
2020/06/01 14:50:34,3464,l,0,
2020/06/01 14:50:38,3465,l,0,
2020/06/01 14:50:42,3466,l,0,
2020/06/01 14:50:46,3467,l,0,
2020/06/01 14:50:50,3468,l,0,
2020/06/01 14:50:54,3469,l,0,
2020/06/01 14:50:58,3470,l,0,
2020/06/01 14:51:02,3471,l,0,
2020/06/01 14:51:06,3472,l,0,
2020/06/01 14:51:10,3473,l,0,
2020/06/01 14:51:14,3474,h,0,
2020/06/01 14:51:18,3475,l,0,
2020/06/01 14:51:22,3476,l,0,
2020/06/01 14:51:26,3477,l,0,
2020/06/01 14:51:30,3478,l,0,
2020/06/01 14:51:34,3479,l,0,
2020/06/01 14:51:38,3480,l,0,
2020/06/01 14:51:42,3481,l,0,
2020/06/01 14:51:46,3482,l,0,
2020/06/01 14:51:50,3483,l,0,
2020/06/01 14:51:54,3484,l,0,
2020/06/01 14:51:58,3485,l,0,
2020/06/01 14:52:02,3486,l,0,
2020/06/01 14:52:06,3487,l,0,
2020/06/01 14:52:10,3488,l,0,
2020/06/01 14:52:14,3489,l,0,
2020/06/01 14:52:18,3490,l,0,
2020/06/01 14:52:22,3491,l,0,
2020/06/01 14:52:26,3492,l,0,
2020/06/01 14:52:30,3493,l,0,
2020/06/01 14:52:34,3494,l,0,
2020/06/01 14:52:38,3495,l,0,
2020/06/01 14:52:42,3496,l,0,
2020/06/01 14:52:46,3497,l,0,
2020/06/01 14:52:50,3498,l,0,
2020/06/01 14:52:54,3499,l,0,
2020/06/01 14:52:58,3500,l,0,
2020/06/01 14:53:02,3501,l,0,
2020/06/01 14:53:06,3502,l,0,
2020/06/01 14:53:10,3503,l,0,
2020/06/01 14:53:14,3504,l,0,
2020/06/01 14:53:18,3505,l,0,
2020/06/01 14:53:22,3506,l,0,
2020/06/01 14:53:26,3507,l,0,
2020/06/01 14:53:30,3508,l,0,
2020/06/01 14:53:34,3509,l,0,
2020/06/01 14:53:38,3510,l,0,
2020/06/01 14:53:42,3511,l,0,
2020/06/01 14:53:46,3512,l,0,
2020/06/01 14:53:50,3513,l,0,
2020/06/01 14:53:54,3514,l,0,
2020/06/01 14:53:58,3515,l,0,
2020/06/01 14:54:02,3516,l,0,
2020/06/01 14:54:06,3517,l,0,
2020/06/01 14:54:10,3518,l,0,
2020/06/01 14:54:14,3519,l,0,
2020/06/01 14:54:18,3520,l,0,
2020/06/01 14:54:22,3521,l,0,
2020/06/01 14:54:26,3522,l,0,
2020/06/01 14:54:30,3523,l,0,
2020/06/01 14:54:34,3524,l,0,
2020/06/01 14:54:38,3525,l,0,
2020/06/01 14:54:42,3526,h,0,
2020/06/01 14:54:46,3527,l,0,
2020/06/01 14:54:50,3528,l,0,
2020/06/01 14:54:54,3529,l,0,
2020/06/01 14:54:58,3530,l,0,
2020/06/01 14:55:02,3531,l,0,
2020/06/01 14:55:06,3532,l,0,
2020/06/01 14:55:10,3533,l,0,
2020/06/01 14:55:14,3534,l,0,
2020/06/01 14:55:18,3535,l,0,
2020/06/01 14:55:22,3536,l,0,
2020/06/01 14:55:26,3537,l,0,
2020/06/01 14:55:30,3538,l,0,
2020/06/01 14:55:34,3539,l,0,
2020/06/01 14:55:38,3540,l,0,
2020/06/01 14:55:42,3541,h,0,
2020/06/01 14:55:46,3542,l,0,
2020/06/01 14:55:50,3543,l,0,
2020/06/01 14:55:54,3544,l,0,
2020/06/01 14:55:58,3545,l,0,
2020/06/01 14:56:02,3546,l,0,
2020/06/01 14:56:06,3547,l,0,
2020/06/01 14:56:10,3548,h,0,
2020/06/01 14:56:14,3549,h,0,
2020/06/01 14:56:18,3550,h,0,
2020/06/01 14:56:22,3551,h,0,
2020/06/01 14:56:26,3552,l,0,
2020/06/01 14:56:30,3553,l,0,
2020/06/01 14:56:34,3554,l,0,
2020/06/01 14:56:38,3555,l,0,
2020/06/01 14:56:42,3556,l,0,
2020/06/01 14:56:46,3557,l,0,
2020/06/01 14:56:50,3558,l,0,
2020/06/01 14:56:54,3559,l,0,
2020/06/01 14:56:58,3560,l,0,
2020/06/01 14:57:02,3561,l,0,
2020/06/01 14:57:06,3562,l,0,
2020/06/01 14:57:10,3563,l,0,
2020/06/01 14:57:14,3564,l,0,
2020/06/01 14:57:18,3565,l,0,
2020/06/01 14:57:22,3566,l,0,
2020/06/01 14:57:26,3567,h,0,
2020/06/01 14:57:30,3568,l,0,
2020/06/01 14:57:34,3569,l,0,
2020/06/01 14:57:38,3570,l,0,
2020/06/01 14:57:42,3571,h,0,
2020/06/01 14:57:46,3572,h,0,
2020/06/01 14:57:50,3573,h,0,
2020/06/01 14:57:54,3574,l,0,
2020/06/01 14:57:58,3575,h,0,
2020/06/01 14:58:02,3576,h,0,
2020/06/01 14:58:06,3577,h,0,
2020/06/01 14:58:10,3578,h,0,
2020/06/01 14:58:14,3579,h,0,
2020/06/01 14:58:18,3580,l,0,
2020/06/01 14:58:22,3581,l,0,
2020/06/01 14:58:26,3582,l,0,
2020/06/01 14:58:30,3583,l,0,
2020/06/01 14:58:34,3584,l,0,
2020/06/01 14:58:38,3585,l,0,
2020/06/01 14:58:42,3586,l,0,
2020/06/01 14:58:46,3587,l,0,
2020/06/01 14:58:50,3588,l,0,
2020/06/01 14:58:54,3589,l,0,
2020/06/01 14:58:58,3590,l,0,
2020/06/01 14:59:02,3591,l,0,
2020/06/01 14:59:06,3592,l,0,
2020/06/01 14:59:10,3593,l,0,
2020/06/01 14:59:14,3594,l,0,
2020/06/01 14:59:18,3595,l,0,
2020/06/01 14:59:22,3596,S,0,
2020/06/01 14:59:26,3597,S,0,
2020/06/01 14:59:30,3598,S,0,
2020/06/01 14:59:34,3599,S,0,
2020/06/01 14:59:38,3600,S,0,
2020/06/01 14:59:42,3601,S,0,
2020/06/01 14:59:46,3602,S,0,
2020/06/01 14:59:50,3603,l,0,
2020/06/01 14:59:54,3604,l,0,
2020/06/01 14:59:58,3605,l,0,
2020/06/01 15:00:02,3606,l,0,
2020/06/01 15:00:06,3607,l,0,
2020/06/01 15:00:10,3608,l,0,
2020/06/01 15:00:14,3609,l,0,
2020/06/01 15:00:18,3610,l,0,
2020/06/01 15:00:22,3611,l,0,
2020/06/01 15:00:26,3612,l,0,
2020/06/01 15:00:30,3613,l,0,
2020/06/01 15:00:34,3614,l,0,
2020/06/01 15:00:38,3615,l,0,
2020/06/01 15:00:42,3616,l,0,
2020/06/01 15:00:46,3617,l,0,
2020/06/01 15:00:50,3618,l,0,
2020/06/01 15:00:54,3619,l,0,
2020/06/01 15:00:58,3620,l,0,
2020/06/01 15:01:02,3621,l,0,
2020/06/01 15:01:06,3622,l,0,
2020/06/01 15:01:10,3623,l,0,
2020/06/01 15:01:14,3624,l,0,
2020/06/01 15:01:18,3625,l,0,
2020/06/01 15:01:22,3626,l,0,
2020/06/01 15:01:26,3627,l,0,
2020/06/01 15:01:30,3628,l,0,
2020/06/01 15:01:34,3629,l,0,
2020/06/01 15:01:38,3630,l,0,
2020/06/01 15:01:42,3631,l,0,
2020/06/01 15:01:46,3632,l,0,
2020/06/01 15:01:50,3633,l,0,
2020/06/01 15:01:54,3634,l,0,
2020/06/01 15:01:58,3635,l,0,
2020/06/01 15:02:02,3636,l,0,
2020/06/01 15:02:06,3637,l,0,
2020/06/01 15:02:10,3638,l,0,
2020/06/01 15:02:14,3639,l,0,
2020/06/01 15:02:18,3640,l,0,
2020/06/01 15:02:22,3641,l,0,
2020/06/01 15:02:26,3642,h,0,
2020/06/01 15:02:30,3643,l,0,
2020/06/01 15:02:34,3644,l,0,
2020/06/01 15:02:38,3645,l,0,
2020/06/01 15:02:42,3646,l,0,
2020/06/01 15:02:46,3647,l,0,
2020/06/01 15:02:50,3648,l,0,
2020/06/01 15:02:54,3649,l,0,
2020/06/01 15:02:58,3650,l,0,
2020/06/01 15:03:02,3651,l,0,
2020/06/01 15:03:06,3652,l,0,
2020/06/01 15:03:10,3653,l,0,
2020/06/01 15:03:14,3654,l,0,
2020/06/01 15:03:18,3655,l,0,
2020/06/01 15:03:22,3656,l,0,
2020/06/01 15:03:26,3657,l,0,
2020/06/01 15:03:30,3658,l,0,
2020/06/01 15:03:34,3659,l,0,
2020/06/01 15:03:38,3660,l,0,
2020/06/01 15:03:42,3661,l,0,
2020/06/01 15:03:46,3662,l,0,
2020/06/01 15:03:50,3663,l,0,
2020/06/01 15:03:54,3664,l,0,
2020/06/01 15:03:58,3665,l,0,
2020/06/01 15:04:02,3666,l,0,
2020/06/01 15:04:06,3667,l,0,
2020/06/01 15:04:10,3668,l,0,
2020/06/01 15:04:14,3669,l,0,
2020/06/01 15:04:18,3670,l,0,
2020/06/01 15:04:22,3671,l,0,
2020/06/01 15:04:26,3672,l,0,
2020/06/01 15:04:30,3673,l,0,
2020/06/01 15:04:34,3674,l,0,
2020/06/01 15:04:38,3675,l,0,
2020/06/01 15:04:42,3676,l,0,
2020/06/01 15:04:46,3677,l,0,
2020/06/01 15:04:50,3678,l,0,
2020/06/01 15:04:54,3679,l,0,
2020/06/01 15:04:58,3680,l,0,
2020/06/01 15:05:02,3681,l,0,
2020/06/01 15:05:06,3682,l,0,
2020/06/01 15:05:10,3683,l,0,
2020/06/01 15:05:14,3684,l,0,
2020/06/01 15:05:18,3685,l,0,
2020/06/01 15:05:22,3686,l,0,
2020/06/01 15:05:26,3687,l,0,
2020/06/01 15:05:30,3688,l,0,
2020/06/01 15:05:34,3689,l,0,
2020/06/01 15:05:38,3690,l,0,
2020/06/01 15:05:42,3691,l,0,
2020/06/01 15:05:46,3692,l,0,
2020/06/01 15:05:50,3693,l,0,
2020/06/01 15:05:54,3694,l,0,
2020/06/01 15:05:58,3695,l,0,
2020/06/01 15:06:02,3696,l,0,
2020/06/01 15:06:06,3697,S,0,
2020/06/01 15:06:10,3698,S,0,
2020/06/01 15:06:14,3699,l,0,
2020/06/01 15:06:18,3700,S,0,
2020/06/01 15:06:22,3701,S,0,
2020/06/01 15:06:26,3702,S,0,
2020/06/01 15:06:30,3703,S,0,
2020/06/01 15:06:34,3704,S,0,
2020/06/01 15:06:38,3705,S,0,
2020/06/01 15:06:42,3706,S,0,
2020/06/01 15:06:46,3707,S,0,
2020/06/01 15:06:50,3708,S,0,
2020/06/01 15:06:54,3709,S,0,
2020/06/01 15:06:58,3710,S,0,
2020/06/01 15:07:02,3711,S,0,
2020/06/01 15:07:06,3712,S,0,
2020/06/01 15:07:10,3713,S,0,
2020/06/01 15:07:14,3714,S,0,
2020/06/01 15:07:18,3715,S,0,
2020/06/01 15:07:22,3716,S,0,
2020/06/01 15:07:26,3717,S,0,
2020/06/01 15:07:30,3718,S,0,
2020/06/01 15:07:34,3719,S,0,
2020/06/01 15:07:38,3720,S,0,
2020/06/01 15:07:42,3721,S,0,
2020/06/01 15:07:46,3722,S,0,
2020/06/01 15:07:50,3723,S,0,
2020/06/01 15:07:54,3724,S,0,
2020/06/01 15:07:58,3725,S,0,
2020/06/01 15:08:02,3726,S,0,
2020/06/01 15:08:06,3727,l,0,
2020/06/01 15:08:10,3728,l,0,
2020/06/01 15:08:14,3729,l,0,
2020/06/01 15:08:18,3730,l,0,
2020/06/01 15:08:22,3731,l,0,
2020/06/01 15:08:26,3732,l,0,
2020/06/01 15:08:30,3733,l,0,
2020/06/01 15:08:34,3734,l,0,
2020/06/01 15:08:38,3735,l,0,
2020/06/01 15:08:42,3736,l,0,
2020/06/01 15:08:46,3737,l,0,
2020/06/01 15:08:50,3738,l,0,
2020/06/01 15:08:54,3739,l,0,
2020/06/01 15:08:58,3740,l,0,
2020/06/01 15:09:02,3741,l,0,
2020/06/01 15:09:06,3742,l,0,
2020/06/01 15:09:10,3743,l,0,
2020/06/01 15:09:14,3744,l,0,
2020/06/01 15:09:18,3745,l,0,
2020/06/01 15:09:22,3746,l,0,
2020/06/01 15:09:26,3747,l,0,
2020/06/01 15:09:30,3748,l,0,
2020/06/01 15:09:34,3749,l,0,
2020/06/01 15:09:38,3750,S,0,
2020/06/01 15:09:42,3751,S,0,
2020/06/01 15:09:46,3752,S,0,
2020/06/01 15:09:50,3753,S,0,
2020/06/01 15:09:54,3754,S,0,
2020/06/01 15:09:58,3755,S,0,
2020/06/01 15:10:02,3756,S,0,
2020/06/01 15:10:06,3757,S,0,
2020/06/01 15:10:10,3758,l,0,
2020/06/01 15:10:14,3759,l,0,
2020/06/01 15:10:18,3760,l,0,
2020/06/01 15:10:22,3761,l,0,
2020/06/01 15:10:26,3762,S,0,
2020/06/01 15:10:30,3763,S,0,
2020/06/01 15:10:34,3764,S,0,
2020/06/01 15:10:38,3765,S,0,
2020/06/01 15:10:42,3766,S,0,
2020/06/01 15:10:46,3767,S,0,
2020/06/01 15:10:50,3768,S,0,
2020/06/01 15:10:54,3769,S,0,
2020/06/01 15:10:58,3770,S,0,
2020/06/01 15:11:02,3771,S,0,
2020/06/01 15:11:06,3772,S,0,
2020/06/01 15:11:10,3773,S,0,
2020/06/01 15:11:14,3774,S,0,
2020/06/01 15:11:18,3775,S,0,
2020/06/01 15:11:22,3776,S,0,
2020/06/01 15:11:26,3777,S,0,
2020/06/01 15:11:30,3778,S,0,
2020/06/01 15:11:34,3779,S,0,
2020/06/01 15:11:38,3780,S,0,
2020/06/01 15:11:42,3781,S,0,
2020/06/01 15:11:46,3782,S,0,
2020/06/01 15:11:50,3783,S,0,
2020/06/01 15:11:54,3784,S,0,
2020/06/01 15:11:58,3785,S,0,
2020/06/01 15:12:02,3786,S,0,
2020/06/01 15:12:06,3787,S,0,
2020/06/01 15:12:10,3788,S,0,
2020/06/01 15:12:14,3789,S,0,
2020/06/01 15:12:18,3790,S,0,
2020/06/01 15:12:22,3791,S,0,
2020/06/01 15:12:26,3792,S,0,
2020/06/01 15:12:30,3793,l,0,
2020/06/01 15:12:34,3794,S,0,
2020/06/01 15:12:38,3795,S,0,
2020/06/01 15:12:42,3796,S,0,
2020/06/01 15:12:46,3797,S,0,
2020/06/01 15:12:50,3798,l,0,
2020/06/01 15:12:54,3799,S,0,
2020/06/01 15:12:58,3800,S,0,
2020/06/01 15:13:02,3801,S,0,
2020/06/01 15:13:06,3802,S,0,
2020/06/01 15:13:10,3803,S,0,
2020/06/01 15:13:14,3804,S,0,
2020/06/01 15:13:18,3805,S,0,
2020/06/01 15:13:22,3806,S,0,
2020/06/01 15:13:26,3807,S,0,
2020/06/01 15:13:30,3808,S,0,
2020/06/01 15:13:34,3809,S,0,
2020/06/01 15:13:38,3810,S,0,
2020/06/01 15:13:42,3811,S,0,
2020/06/01 15:13:46,3812,S,0,
2020/06/01 15:13:50,3813,S,0,
2020/06/01 15:13:54,3814,S,0,
2020/06/01 15:13:58,3815,S,0,
2020/06/01 15:14:02,3816,S,0,
2020/06/01 15:14:06,3817,S,0,
2020/06/01 15:14:10,3818,S,0,
2020/06/01 15:14:14,3819,S,0,
2020/06/01 15:14:18,3820,l,0,
2020/06/01 15:14:22,3821,S,0,
2020/06/01 15:14:26,3822,S,0,
2020/06/01 15:14:30,3823,S,0,
2020/06/01 15:14:34,3824,S,0,
2020/06/01 15:14:38,3825,S,0,
2020/06/01 15:14:42,3826,S,0,
2020/06/01 15:14:46,3827,S,0,
2020/06/01 15:14:50,3828,S,0,
2020/06/01 15:14:54,3829,S,0,
2020/06/01 15:14:58,3830,S,0,
2020/06/01 15:15:02,3831,S,0,
2020/06/01 15:15:06,3832,S,0,
2020/06/01 15:15:10,3833,S,0,
2020/06/01 15:15:14,3834,S,0,
2020/06/01 15:15:18,3835,S,0,
2020/06/01 15:15:22,3836,S,0,
2020/06/01 15:15:26,3837,S,0,
2020/06/01 15:15:30,3838,S,0,
2020/06/01 15:15:34,3839,S,0,
2020/06/01 15:15:38,3840,S,0,
2020/06/01 15:15:42,3841,S,0,
2020/06/01 15:15:46,3842,S,0,
2020/06/01 15:15:50,3843,S,0,
2020/06/01 15:15:54,3844,S,0,
2020/06/01 15:15:58,3845,S,0,
2020/06/01 15:16:02,3846,S,0,
2020/06/01 15:16:06,3847,S,0,
2020/06/01 15:16:10,3848,S,0,
2020/06/01 15:16:14,3849,S,0,
2020/06/01 15:16:18,3850,S,0,
2020/06/01 15:16:22,3851,S,0,
2020/06/01 15:16:26,3852,S,0,
2020/06/01 15:16:30,3853,S,0,
2020/06/01 15:16:34,3854,l,0,
2020/06/01 15:16:38,3855,l,0,
2020/06/01 15:16:42,3856,S,0,
2020/06/01 15:16:46,3857,S,0,
2020/06/01 15:16:50,3858,S,0,
2020/06/01 15:16:54,3859,S,0,
2020/06/01 15:16:58,3860,S,0,
2020/06/01 15:17:02,3861,S,0,
2020/06/01 15:17:06,3862,S,0,
2020/06/01 15:17:10,3863,S,0,
2020/06/01 15:17:14,3864,S,0,
2020/06/01 15:17:18,3865,S,0,
2020/06/01 15:17:22,3866,S,0,
2020/06/01 15:17:26,3867,S,0,
2020/06/01 15:17:30,3868,S,0,
2020/06/01 15:17:34,3869,S,0,
2020/06/01 15:17:38,3870,S,0,
2020/06/01 15:17:42,3871,S,0,
2020/06/01 15:17:46,3872,S,0,
2020/06/01 15:17:50,3873,S,0,
2020/06/01 15:17:54,3874,S,0,
2020/06/01 15:17:58,3875,S,0,
2020/06/01 15:18:02,3876,S,0,
2020/06/01 15:18:06,3877,S,0,
2020/06/01 15:18:10,3878,S,0,
2020/06/01 15:18:14,3879,S,0,
2020/06/01 15:18:18,3880,S,0,
2020/06/01 15:18:22,3881,S,0,
2020/06/01 15:18:26,3882,S,0,
2020/06/01 15:18:30,3883,S,0,
2020/06/01 15:18:34,3884,S,0,
2020/06/01 15:18:38,3885,S,0,
2020/06/01 15:18:42,3886,S,0,
2020/06/01 15:18:46,3887,S,0,
2020/06/01 15:18:50,3888,S,0,
2020/06/01 15:18:54,3889,S,0,
2020/06/01 15:18:58,3890,S,0,
2020/06/01 15:19:02,3891,S,0,
2020/06/01 15:19:06,3892,S,0,
2020/06/01 15:19:10,3893,S,0,
2020/06/01 15:19:14,3894,S,0,
2020/06/01 15:19:18,3895,S,0,
2020/06/01 15:19:22,3896,S,0,
2020/06/01 15:19:26,3897,S,0,
2020/06/01 15:19:30,3898,S,0,
2020/06/01 15:19:34,3899,S,0,
2020/06/01 15:19:38,3900,S,0,
2020/06/01 15:19:42,3901,S,0,
2020/06/01 15:19:46,3902,l,0,
2020/06/01 15:19:50,3903,S,0,
2020/06/01 15:19:54,3904,S,0,
2020/06/01 15:19:58,3905,S,0,
2020/06/01 15:20:02,3906,S,0,
2020/06/01 15:20:06,3907,S,0,
2020/06/01 15:20:10,3908,S,0,
2020/06/01 15:20:14,3909,S,0,
2020/06/01 15:20:18,3910,S,0,
2020/06/01 15:20:22,3911,S,0,
2020/06/01 15:20:26,3912,S,0,
2020/06/01 15:20:30,3913,S,0,
2020/06/01 15:20:34,3914,S,0,
2020/06/01 15:20:38,3915,S,0,
2020/06/01 15:20:42,3916,S,0,
2020/06/01 15:20:46,3917,S,0,
2020/06/01 15:20:50,3918,S,0,
2020/06/01 15:20:54,3919,S,0,
2020/06/01 15:20:58,3920,S,0,
2020/06/01 15:21:02,3921,S,0,
2020/06/01 15:21:06,3922,S,0,
2020/06/01 15:21:10,3923,S,0,
2020/06/01 15:21:14,3924,S,0,
2020/06/01 15:21:18,3925,S,0,
2020/06/01 15:21:22,3926,S,0,
2020/06/01 15:21:26,3927,S,0,
2020/06/01 15:21:30,3928,S,0,
2020/06/01 15:21:34,3929,S,0,
2020/06/01 15:21:38,3930,S,0,
2020/06/01 15:21:42,3931,S,0,
2020/06/01 15:21:46,3932,l,0,
2020/06/01 15:21:50,3933,l,0,
